batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,640800,3858,105200,77600
1,1,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,162900,2905,21100,674
1,2,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12300,187600,79700
1,3,nhạc nền - us.cominghome.99,"cominghome, surprise, soldiercominghome, military, viralvideo, fyp",us.cominghome.99,99800,680,8357,1851
1,4,original sound - Josh Liljenquist,,joshlilj,225800,1303,11400,249
1,5,I'm coming for it all - flvmey,,htxfoodplug_,390700,14500,30900,12300
1,6,original sound - Ryan Tang,,itsyaboyryantang,155200,1292,14200,3526
1,7,original sound - Banana360VR,"capcut, gtag, fyp, gorillatag, vr, beachmap, 2024",banana360_vr,33800,10200,8354,853
1,8,original sound - willll😁,"viral, fyp, tiktok, lilwill, foryou, explorepage, stepbystep, lilmanman",lilwillll_,30900,766,4242,515
1,9,original sound - Logan Paul,"@ksi, @drinkprime, patrickmahomes",loganpaul,1500000,2893,71500,3843
1,10,Endless Fashion (feat. Nicki Minaj) - Lil Uzi Vert,"newyork, pride, nyc, @sonnymonaghan",briardavie,131700,1338,9601,1225
2,0,sonido original - KAREN SEVILLANO,"gym, gymmotivation",hanni.cm9,37100,172,5279,349
2,1,Bongos (feat. Megan Thee Stallion) - Cardi B,"fyp, cardib, dance, cardibchallenge, foryou, foryoupage",chuppchester,201500,471,29300,827
2,2,original sound - Elsi Family🇪🇹 🇪🇷🇨🇦🇱🇷,"foryoupage, %E1%8C%80%E1%88%9B%E1%88%AA_%E1%89%B2%E1%8A%AD%E1%89%B6%E1%8A%A8%E1%88%AE%E1%89%BD, %E1%8C%80%E1%88%9B%E1%88%AA, %E1%8C%80%E1%88%9B%E1%88%AA_%E1%89%B2%E1%8A%AD%E1%89%B6%E1%8A%A8%E1%88%AE%E1%89%BD, ethiopian_tik_tok%F0%9F%87%AA%F0%9F%87%B9%F0%9F%87%AA%F0%9F%87%B9%F0%9F%87%AA%F0%9F%87%B9%F0%9F%87%AA%F0%9F%87%B9, %E1%8C%80%E1%88%9B%E1%88%AA%E1%89%B5%E1%8A%AD%E1%89%B6%E1%8A%A8%E1%88%AE%E1%89%BD%E1%8A%A5%E1%88%84%E1%8A%95%E1%8A%95%E1%89%BB%E1%88%8C%E1%8A%95%E1%8C%85%E1%89%B0%E1%8C%A0%E1%89%80%E1%88%99%E1%89%A0%E1%89%B5, %E1%8A%A4%E1%88%AD%E1%89%B5%E1%88%AB%E1%8A%95%E1%8A%A4%E1%88%AA%E1%89%B5%E1%88%AB%E1%8B%8A%E1%8B%AB%E1%8A%95%F0%9F%87%AA%F0%9F%87%B7%F0%9F%87%AA%F0%9F%87%B7%F0%9F%87%AA%F0%9F%87%B7%F0%9F%87%AA%F0%9F%87%B7, 10k, %E1%8A%91, foryoupage, foryoupage, foryoupage, foryoupage",elsiye08,1296,501,5253,1480
2,3,_iqueepjl on insta - kaka. 👻,christmas23,ofeinat,27300000,106300,2300000,461100
2,4,original sound - slspalace,"candaceowens, candacereacts, lilrt, children, rapping",sealspalace,145100,12000,32000,1630
2,5,original sound - {♧♤Saige❤️‍🔥},%F0%9F%8E%80,whatupitssaige5,78,3,49,0
