batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,640700,3857,105200,77600
1,1,original sound - The Relationship Hub,benetnicole,_b.enet,285900,578,24900,1429
1,2,original sound - Logan Miller,,loganmillerx,41700,742,2197,168
1,3,sweet caroline but dark academia - fingerbib,,toolxpert.shop,58800,287,11000,952
1,4,original sound - sinmo,"foryou, movie, storytime, fyp, dharmann",sinmo.studio,69900,379,7399,256
1,5,original sound - Medazelli🔞🔞,"medazelli, funny, viralvideo, fyp, learnontiktok, foryou, famousamos",medazelli38,1000000,1785,149600,18500
1,6,original sound - Elroy Red Beard,"fyp%E3%82%B7, foryou, foryoupage, fyp, fy, indiana, waaaygood, everydayfunday, pinkysup, jasonwhatareyoudoing, ayoooo, longervideos",elroyredbeard,1100000,31900,91000,106700
1,7,original sound - alex,,andrewemily16,290100,2846,9259,7506
1,8,original sound - Didios,"random, facts, shocking",didiios,3725,1448,496,1427
1,9,original sound - Brooke 👩🏼‍🎤,,nadeshaig,52100,174,4969,134
2,0,Bundles (feat. Taylor Girlz) - Kayla Nicole,"foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, fyp%E3%82%B7%E3%82%9Aviral, motivationalvideo, manifestation, funny, funnyvideos, replacement, foryoupageofficiall, relatable, relateable, viral, fyp%E3%82%B7, kardashiansjenner",xo_alx,575700,803,39900,3114
2,1,Funny - Gold-Tiger,"@alaskaair, alaskaair, planemalfunction",vee_wins,2200000,6339,95000,31400
2,2,original sound - revon love,,revonjennifer,4646,60,400,365
2,3,Creepy and simple horror background music(1070744) - howlingindicator,"taylorswift, swiftietiktok, swiftie, swifties, thetruth, inthenameofjesus, spiritualwarfare, satanic",msalexisjohnson,99300,5192,18900,15100
2,4,原聲 - youvimidress,"fyp, youvimi, blackless",youvimidress,108400,3414,20200,9494
2,5,original sound - _lortinkyy,@msb_rayshawn,_lortinkyy,1700000,16500,113900,68600
