batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - izzy,"colbybrock, colbybrockedit, fyp, viralvideo, blowup, xyz, xplrizz",xplrizz,257899,5385,84800,5639
1,1,original sound - active <3,fyp%E3%82%B7,tina_042,342600,4077,18800,934
1,2,Originalton - marinas.poison,"fyp, foryou",imthe_annag,172500,836,13500,99
1,3,SLEEP PARALYSIS DEMON - Ethan Bortnick,,ethanbortnick,478900,2448,51800,5629
1,4,original sound - Sweetpea 😍 Her,,undercovertatortot0,372600,1264,29100,3421
1,5,New Home - Frozen Silence,"@lovelymimi865, mom",jayjayhere0_0,10000000,51900,745500,92600
1,6,Funny Song - Funny Song Studio & Sounds Reel,,infamous_wu13,185600,4358,24100,379
1,7,sonido original - BoobaTV_ ☑️,"amor, humor, parati, madrid, espa%C3%B1a",boobatv_,27900,24,3780,261
1,8,original sound - Jed Hockin,viral,jedhockin,217700,41800,57600,9945
1,9,original sound - TqIentd,"mm2, robloxmm2, mm2funny, mm2sheriff, mm2roblox, robloxfunny",tqientd,9888,117,1455,30
1,10,original sound - Margo Brown,"doctor, freewoman, divorced, lonelywoman, date",margo.brown48,19200,1364,502,82
2,0,original sound - brent rivera,"aelfriceden, aelfricedenfamily, outfit, aelfricedenjoke, foryou, fyp, fun",brentriveraoc,65400,212,4862,1533
2,1,original sound - LoveSoft,,yakultgrl,58400,295,5486,539
2,2,stay ready sped up - 🎧,"fyp, crush, viral",joshterrellclips,44700,198,4374,176
2,3,original sound - Funnyvideo,,funclip_no4,119900,426,17000,7640
2,4,original sound - Sarah,fyp,kate.nita.secreet72,8948,42,1465,107
2,5,original sound - Brandy,"familygames, christmasgames, thanksgivinggames",holland_1908,12000000,24300,1100000,247000
2,6,original sound - Tsquad 🤍,capcut,them_hotgirls3,28,0,4,0
2,7,cabello - Wanda Music,"paralasenvidiosas, %F0%9F%98%8D, %F0%9F%A4%AA%F0%9F%98%89",doloresdiazcam,157300,233,9148,796
2,8,You Are Watching grxnt.tech - @grxnt.tech💻,"fyp, xyzcba, viral, tech, techtok",grxnt.tech,277,25,33,0
2,9,original sound - audios 🤍,@karen_patricks,lethoneylive,617900,920,16100,400
2,10,UKRAINE - Jay Hound & Jay5ive & SweepersENT,"fyp, viral, pov, marunyc_",marunyc_,888900,4332,117700,4459
