batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,640700,3857,105200,77600
1,1,son original - 💐𝐵🪐,,brookemonk_,3500000,6182,161100,8234
1,2,LOTUS FLOWER BOMB x YRN - Michael Napiza,,ximenaaasaenzzz,686800,4051,46700,5828
1,3,In The Forest (Acoustic Indie No Copyright) - Instrumental - Lesfm & Olexy,"baby, babyfever, babies, toddler, toddlers, toddlersoftiktok, momsoftiktok, momtok, parenthood, parenting, cuddle, cuddles",thechurcofamily,1000000,3363,71500,6114
1,4,original sound - DL GANG,"dlgang, foryou",dl_gang,453100,2677,35500,6297
1,5,original sound - ava 🧘‍♀️,,st4r.born.vastard,98500,0,6975,68
1,6,u better f me like u mean it - 𝖗𝖏 ☆,"fyp%E3%82%B7, foryou, blowthisup, relatable, content, xyzbca, viral",melissaa2finee,41600,398,5940,1256
1,7,original sound - Funny Videos Daily,"newsfails, funnynewsclips, newsbloopers",everything__funny,1900000,10500,162600,24400
1,8,Love You So - The King Khan & BBQ Show,"fyp, learnontiktok, tiktokshop, joke, stoty, foryou",loo77962ksm,73600,3837,8218,53400
1,9,som original - aveerplayer-ĐƏ,"calisthenics, genetics, funny, viral, mom, gym, gymnast, fyp",sirsmop,97000,53,3505,42
1,10,sonido original - c',"fyp%E3%82%B7, fypsounds, brothers, sneakingout, mom, momsoftiktok",eckicks3,35800,182,4925,45
2,0,original sound - 🤷🏻‍♀️🤷🏻‍♀️.,rizz,mahim.tn,49800,153,4207,369
2,1,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,133500,838,10600,342
2,2,merrily we fall prodbyraesam - deluluestduo,fyp,averyforesterig,53900,123,4196,112
2,3,sweet caroline but dark academia - fingerbib,,toolxpert.shop,58800,287,11000,952
2,4,original sound - derek_hensley2.0,"@waverider75, shegone, fyp, funny, viral, aintnodoorsinthishouse, parentsoftiktok, children, parenting, pullthepin",derek_hensley2.0,51800,1547,3057,2138
2,5,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,"hardlaunching, myhusband",tinabobeena222,782300,1396,53200,2514
2,6,Chill and gentle lo-fi/10 minutes(1455687) - nightbird_bgm,"foryou, fyp, foryoupage, john_millionaire, viral, usa%F0%9F%87%BA%F0%9F%87%B8, uae%F0%9F%87%A6%F0%9F%87%AA, uk%F0%9F%87%AC%F0%9F%87%A7, france%F0%9F%87%AB%F0%9F%87%B7, standwithkashmir, burhan_tv, unfrezzmyaccount",john_millionaire46,183000,2318,11800,2530
2,7,original sound - Randy Alexander 💫‼️,"fyp, viral, dominicano, parati, funnyvideos, dominicanmom, mom, makeup, gonewrong%F0%9F%98%82, prank, dominican, prankonmom",randy_lomejor,1700000,17000,124400,57800
2,8,Trap Queen - Fetty Wap,,ashley.mauro,334100,945,5287,576
