batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - amber wolf,"gaming, funny, warzone, wz2, callofduty",amberwolf20,102400,787,8338,198
1,1,original sound - South . 💞💞,"fyp, viral",ybn_.niyah,655100,6962,76400,5490
1,2,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280200,627,15500,164
1,3,original sound - cadaea,,cadaea,613600,5213,93900,9839
1,4,original sound - eminem 😉 >>,"fit, fitness, fittok, fitcheck, outfit, outfitideas, lululemon, eminem, polishgirl, poland, polish",imcocolemonxoxo,66100,764,214000,480
1,5,original sound - teodora :p,"y2k, y2koutfits, newrock, newrockshoes, southpole, southpolejeans, bbbelt, studdedbelt, affliction",vanceshawty,369400,13800,28400,55900
1,6,Ick - Alt Ending - Lay Bankz,"therian, therians, theriansoftiktok, theriansoftiktok, theriansafeplace, theriansarevalid, theriansoftiktok%F0%9F%90%BE, theriansafespace, theriansdontthinktheyareanimals, theriansarentfurries, foryou, foru, foryoupage, fyppppppppppppppppppppppp, fyp, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, therianpack, therianhypehouse, theriotype, theriotypes, theriotypestherian, theriotypesfyp",_.therian_.hypehouse,63,8,53,1
1,7,original sound - Wren & Jacquelyn,drinkchallenge,wren.eleanor,584600,2248,22000,1650
1,8,original sound - Weirdo,"foryoupage, foryou, fyp, funny, comedy",weirdow0rld,160400,1540,29700,2186
1,9,original sound - NUNZI,"glutes, gymtok, foryou",nunzziii,730200,44300,161800,102000
1,10,Queen Serena - maju,fyp,jasluhob,247800,3106,27800,1655
2,0,оригинальный звук - никто,,esterbron1,43800,351,134400,476
2,1,original sound - Modeli,,smelimodeli,173700,831,44500,1043
2,2,Tofu intro - juniperi,"fyp%E3%82%B7, ayjenmachtsch%C3%B6n%F0%9F%92%8B, hair",ayjenoffiziell,2900000,21100,159400,9368
2,3,original sound - Kenayo Frederick,"fyp, fu, freesaucegod, highlightertutorial",nhlfreesaucegod,270700,1603,81100,4321
2,4,original sound - slspalace,"candaceowens, candacereacts, lilrt, children, rapping",sealspalace,144200,11900,31400,1615
2,5,nhạc nền - us.cominghome.99,"cominghome, surprise, soldiercominghome, military, viralvideo, fyp",us.cominghome.99,10400,226,5458,66
2,6,original sound - carlin,"fyp%E3%82%B7, fyp",carleeleen,255900,2809,26700,2341
2,7,original sound - Brooke 👩🏼‍🎤,,nadeshaig,49200,168,4389,120
3,0,original sound - Soundcloud_Gems,"work, apprentice, apprenticeship, appreniticeelectrician, electrician, electriciansoftiktok, workinconstruction",joshelectrical,36500,530,2203,135
3,1,Skyfall - Adele,"electrical, michigan, michiganelectrical, trades, bluecolor, electric, apprentice, apprenticeship, fyp, foryourpage, trending, electrictian, millwaukee, milwaukeetools, tools, tiktok, electricalwork, funny, joke, milwaukeetool, sparky, sparkylife, fyp, foryoupage, trending, viral, viralvideo",tallguyelectric,4966,153,143,41
3,2,Never Lose Me - Flo Milli,"duet, tradesman, electrician, sparky, electriciansoftiktok, fyp, apprentice, fyp%E3%82%B7",omelectrical_,10100,166,310,20
3,3,Get You the Moon - Syf,", electrician, apprentice, plumbing, podcast, podcastclips, work, education, training, advice, money",tradelegends,30300,1547,2176,243
3,4,original sound - PlumbingGuy,"plumbing, plumber, gas, boiler, apprentice, apprenticeship, work, monday, plumbinglife",plumbingguy,9742,170,570,770
3,5,Irresistible rizz - North Valley Group,"construction, apprenticeship, electriciansoftiktok, bluecollarboys, bluecollar, constructionlife, workinconstruction, electrician",joshelectrical,30600,192,1983,3060
3,6,original sound - Legacy_Profit_Guy,"stitch, viraltiktok, fyp, foryou, foryoupage, tradesman, contractorsoftiktok, crazy, genius, diy, diyproject, plumbersoftiktok",legacy_profit_guy,12700,284,2181,1657
3,7,Originalton - SONGS,"tradietok, tradie, tradiesoftiktok, tradiesofaustralia, electrician, plumber, apprentice, apprenticeship",kyleromaior,107000,383,3586,315
3,8,original sound - Aj • #1 milf lover,"plumberproblems, apprentice, tiktokaustralia, totaltools, hivisheroes, fyp, ftb, ftg, plumber, pov, smoko, tradies, tradewar, apprenticeship",joeyy770,36200,112,1881,178
3,9,original sound - SANDRA,"sandrawaartisan, jobsearch",sandy_sandra_venter,17700,332,1218,2106
3,10,original sound - Western Welding Academy,"welder, winterbreak, trades, bluecollar",westernweldingacademy,34400,113,1603,33
3,11,Kiss of Life - Sade,"wolfofbrisbane, foryou, foryoupage, fyp, viral, trend, electrician, tradie, sparky, carpenter, plumber, concreter, bricklayer, bluecollar, apprentice, apprenticeship, painter, painting",wolfofbrisbane,7358,166,229,64
3,12,Salt water soup - Irongut77,"plumberproblems, apprentice, tiktokaustralia, totaltools, hivisheroes, poor, fyp, ftb, ftg, plumber, tradies, pov, smoko, tradewar, soup",joeyy770,41700,264,1552,268
3,13,idyll - jonjthan,"wolfofbrisbane, foryou, foryoupage, fyp, viral, trend, tradie, sparky, electrician, plumber, carpenter, apprentice, bluecollar, op24",wolfofbrisbane,393600,2023,18500,1520
